country,weight,dem_satisfied,press_freedom_imp,econ_good,religion_important,age_group,gender
Sweden,1.745125089305818,1,1,0,0,30–49,Male
Sweden,1.9563449453076311,0,1,1,0,30–49,Male
Sweden,0.6043840426735267,1,1,1,0,65+,Female
Sweden,1.5400162638056356,1,1,0,0,30–49,Female
Sweden,1.7009119597697906,1,1,1,1,65+,Female
Sweden,0.6043840426735267,1,1,1,0,65+,Female
Sweden,0.2734617878772125,0,1,0,1,65+,Female
Sweden,1.5400162638056356,1,1,1,0,30–49,Female
Sweden,1.098091257747457,1,1,0,0,65+,Male
Sweden,0.49899810868614314,1,1,1,0,50–64,Male
Sweden,0.38616603593856164,0,1,1,1,65+,Female
Sweden,1.3451846772512046,1,1,1,0,50–64,Male
Sweden,0.37683570582577003,1,1,1,0,30–49,Female
Sweden,1.8580745275275448,1,0,1,0,18–29,Male
Sweden,0.7237574155754405,1,1,0,0,30–49,Male
Sweden,2.8622936859885733,1,1,0,0,50–64,Female
Sweden,0.4922237593451154,1,1,0,1,65+,Female
Sweden,0.6139255545599793,0,0,0,0,65+,Female
Sweden,1.0849774932252745,1,1,1,0,65+,Male
Sweden,1.8580745275275448,1,1,0,0,18–29,Male
Sweden,1.9101635551353175,1,1,1,0,65+,Female
Sweden,1.9692104143776588,0,1,0,0,18–29,Male
Sweden,0.7555772270758355,1,1,1,0,30–49,Male
Sweden,0.21484592095173796,1,1,0,0,50–64,Male
Sweden,0.5850236900190879,1,1,1,0,50–64,Male
Sweden,0.10050198272578097,1,1,0,1,65+,Female
Sweden,2.509713921339808,0,1,0,0,18–29,Male
Sweden,1.7168044956170507,1,0,1,1,65+,Female
Sweden,0.1201125043243575,1,1,1,1,65+,Male
Sweden,0.5808394570546589,1,1,1,0,65+,Female
Sweden,1.7168044956170507,1,1,1,1,65+,Female
Sweden,1.061771784920402,1,1,1,0,30–49,Female
Sweden,2.5874301449975263,1,1,1,1,30–49,Female
Sweden,0.46740924005782253,1,1,0,0,65+,Female
Sweden,2.8622936859885733,NA,1,0,1,18–29,Female
Sweden,1.7267322317855596,1,1,1,0,65+,Female
Sweden,0.8977145699583448,0,1,1,0,65+,Male
Sweden,0.4922237593451154,1,1,0,1,65+,Female
Sweden,0.10050198272578097,0,1,0,1,50–64,Male
Sweden,1.0524775167660139,0,1,0,0,65+,Male
Sweden,0.10050198272578097,1,1,1,0,65+,Male
Sweden,2.8622936859885733,1,1,1,1,50–64,Female
Sweden,0.6708958385098212,1,1,0,0,50–64,Female
Sweden,0.7237574155754405,1,1,0,0,30–49,Male
Sweden,0.5715445820179131,0,1,1,1,50–64,Male
Sweden,2.1091411510529325,1,1,1,0,65+,Female
Sweden,0.10050198272578097,1,1,1,0,65+,Male
Sweden,0.1988879563443814,1,1,0,0,30–49,Male
Sweden,1.326922582118439,1,1,1,0,65+,Female
Sweden,0.8108444592978268,1,1,1,0,50–64,Female
Sweden,0.8977145699583448,1,1,0,0,65+,Male
Sweden,0.6043840426735267,1,1,1,0,65+,Female
Sweden,0.7375750388909897,0,1,0,1,50–64,Female
Sweden,0.6936336683951743,1,1,1,1,65+,Female
Sweden,0.7789666868840195,0,1,0,0,65+,Female
Sweden,0.21426819874090033,1,1,1,0,50–64,Male
Sweden,1.8580745275275448,0,1,0,0,18–29,Male
Sweden,2.1784002734734718,1,1,1,0,18–29,Male
Sweden,0.10050198272578097,1,1,1,0,65+,Male
Sweden,0.8485307390311972,0,1,0,0,30–49,Male
Sweden,1.6257896974054749,1,1,1,0,50–64,Male
Sweden,0.21426819874090033,1,1,1,0,30–49,Male
Sweden,1.8580745275275448,1,1,0,0,18–29,Male
Sweden,0.1072865484496127,1,1,1,0,65+,Male
Sweden,0.45152233024450256,0,1,1,0,65+,Female
Sweden,1.1621118177034588,0,1,0,0,65+,Male
Sweden,0.8977145699583448,1,1,1,1,65+,Male
Sweden,0.49899810868614314,1,1,0,0,50–64,Male
Sweden,1.313562537886012,1,1,1,0,30–49,Female
UK,1.1324550344162332,0,0,0,1,65+,Female
UK,0.14581855202848176,1,1,1,0,50–64,Male
UK,1.0834917636171824,1,1,0,1,50–64,Male
UK,0.7523812524357213,1,1,0,1,50–64,Female
UK,1.641733392033854,0,1,1,0,65+,Male
UK,0.5268204326541814,0,1,0,0,30–49,Female
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,0.8001476415221086,0,1,0,0,50–64,Male
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,2.3699665341264406,1,1,1,1,65+,Female
UK,0.1581417541489314,0,1,0,1,65+,Male
UK,0.3072245890112744,0,1,0,0,65+,Female
UK,0.20057993616882333,1,1,0,1,65+,Female
UK,0.19721732780995435,1,1,0,0,65+,Male
UK,0.14581855202848176,1,1,0,0,50–64,Female
UK,0.9551215317080209,1,1,0,1,65+,Female
UK,0.33577444225414776,0,1,0,0,65+,Male
UK,1.3825432986881023,0,1,0,0,65+,Female
UK,0.23581096068775967,0,1,0,0,50–64,Male
UK,0.22463235553623218,0,1,0,1,65+,Male
UK,0.17439742310981543,1,1,0,1,50–64,Male
UK,0.19349515782494722,0,1,0,0,50–64,Male
UK,0.6561989799715591,0,1,1,0,65+,Male
UK,1.7517720674863024,1,1,0,0,65+,Female
UK,0.6997190688270509,1,0,1,0,65+,Male
UK,0.9205045070946137,0,1,1,1,65+,Female
UK,0.3399195996656914,1,1,0,1,30–49,Male
UK,0.26518531013326163,1,1,0,1,65+,Female
UK,0.47882240289320716,1,1,0,0,65+,Female
UK,0.14581855202848176,0,1,1,0,65+,Male
UK,0.14581855202848176,1,1,0,1,65+,Male
UK,0.22726432702990298,1,1,0,0,50–64,Male
UK,0.4257578827984223,0,1,0,0,30–49,Female
UK,2.2828049458985937,0,1,0,1,65+,Female
UK,0.15149616710592564,1,1,0,0,65+,Male
UK,0.3191867360389802,1,1,0,0,65+,Female
UK,0.3191867360389802,1,1,0,0,65+,Female
UK,2.8095342897365763,1,1,0,1,50–64,Female
UK,0.5565993518104463,0,1,0,0,65+,Male
UK,0.15834231776817143,1,1,1,1,65+,Female
UK,0.507840223189676,0,0,0,0,65+,Male
UK,0.21069998180339847,1,1,1,1,65+,Male
UK,0.14581855202848176,0,1,0,0,65+,Male
UK,0.38650493846118017,0,1,0,1,50–64,Female
UK,0.35483063887120875,1,1,0,1,30–49,Male
UK,0.3305236558130754,0,1,0,0,65+,Male
UK,0.14581855202848176,1,1,1,0,65+,Male
UK,1.1660479515430304,0,1,0,0,50–64,Female
UK,0.17357502038963254,1,1,0,0,65+,Male
UK,0.30959009677997007,0,1,0,0,65+,Female
UK,0.6627616857034886,0,1,0,1,65+,Female
UK,0.3072245890112744,0,1,0,0,65+,Female
UK,0.9608836991377973,1,1,1,1,65+,Female
UK,1.3211745304823443,1,1,0,0,50–64,Male
UK,0.14581855202848176,1,1,1,1,65+,Male
UK,0.1793914102920966,1,1,1,0,65+,Male
UK,0.24077026165491924,1,1,1,0,65+,Male
UK,0.47882240289320716,1,1,0,1,50–64,Female
UK,1.5719077254858893,1,1,0,1,65+,Female
UK,0.14581855202848176,1,1,1,0,50–64,Male
UK,0.44646579312048795,1,1,0,1,50–64,Female
UK,1.4166352750643991,1,1,0,1,65+,Female
UK,0.14581855202848176,1,1,0,0,65+,Male
UK,0.6115654157320104,1,1,0,1,30–49,Female
UK,1.3255233714069772,0,1,0,0,65+,Female
UK,0.35676270320894937,1,0,0,0,50–64,Female
UK,0.2703946701540127,1,1,0,1,65+,Female
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,0.14581855202848176,1,1,0,1,65+,Male
UK,1.5719077254858893,0,1,1,0,65+,Female
UK,1.231895648654405,0,1,0,0,65+,Male
UK,2.01714034570436,1,1,1,0,65+,Male
UK,0.14581855202848176,1,1,0,1,65+,Male
UK,0.4271215545744811,1,1,0,1,65+,Male
UK,0.7213944422253574,0,1,0,0,65+,Male
UK,0.415516487027524,0,1,0,1,65+,Female
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,0.5230684654718943,0,1,0,0,65+,Female
UK,0.14581855202848176,0,1,1,0,65+,Male
UK,0.21182311015003166,0,1,0,1,50–64,Male
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,0.2899909190976252,0,1,0,0,50–64,Female
UK,0.23782079136156373,0,0,0,1,50–64,Female
UK,0.23782079136156373,0,1,0,0,50–64,Female
UK,0.31788835988162184,0,1,0,0,30–49,Male
UK,1.3825432986881023,1,1,0,1,65+,Female
UK,0.3191867360389802,0,1,0,1,50–64,Female
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,0.14581855202848176,0,1,0,0,65+,Male
UK,2.3580698984673076,0,1,1,0,50–64,Female
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,0.1840072446023428,0,1,1,0,65+,Male
UK,0.16429703050371836,1,1,0,1,65+,Female
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,0.8002751988299459,0,1,1,0,50–64,Male
UK,2.8095342897365763,1,1,0,1,30–49,Female
UK,0.35676270320894937,1,1,0,0,30–49,Female
UK,1.4239100313195427,0,1,0,0,65+,Female
UK,1.1660479515430304,0,1,0,1,65+,Female
UK,0.14856608534132582,0,1,0,0,65+,Female
UK,1.3825432986881023,0,1,0,1,65+,Female
UK,0.9205045070946137,1,1,1,1,65+,Female
UK,1.2813646637234433,1,1,0,0,65+,Male
UK,1.7860141424051754,0,1,0,1,65+,Female
UK,0.23782079136156373,1,1,1,1,65+,Female
UK,0.6697578556192453,0,1,0,0,50–64,Female
UK,0.5428747210342714,0,1,1,1,65+,Female
UK,1.1324550344162332,0,1,0,0,65+,Female
UK,0.614943247586753,0,1,0,0,50–64,Male
UK,0.14581855202848176,1,1,0,0,50–64,Male
UK,0.41301902590185835,0,1,0,0,50–64,Male
UK,0.5815776906662461,0,1,0,1,30–49,Female
UK,1.8555546822225433,0,1,1,0,65+,Female
UK,1.5719077254858893,1,1,1,0,65+,Female
UK,1.8555546822225433,0,1,0,0,65+,Female
UK,0.1693309151038913,0,1,0,0,50–64,Male
UK,1.399689698569343,1,1,0,0,65+,Male
UK,0.1923225791983102,0,1,0,0,65+,Female
UK,2.7621977646862605,0,1,0,1,65+,Female
UK,0.43690068816497696,1,0,0,0,65+,Male
UK,0.7609842376423095,1,1,0,0,30–49,Female
UK,0.24826491425161457,0,1,0,1,50–64,Male
UK,0.6810462907062309,1,1,0,0,65+,Male
UK,0.517347944207079,0,1,1,1,65+,Male
UK,0.14581855202848176,0,1,0,0,65+,Female
UK,0.43690068816497696,1,1,1,1,65+,Male
UK,0.19331020100235172,1,1,0,1,65+,Female
UK,0.14581855202848176,1,1,0,0,65+,Male
UK,2.8095342897365763,1,1,0,0,65+,Female
UK,0.14581855202848176,1,1,0,1,65+,Male
UK,0.2663949654377794,1,1,1,1,65+,Male
UK,0.2516507315556884,0,1,0,0,65+,Female
UK,0.35676270320894937,0,1,0,0,50–64,Female
UK,0.19252386082083195,1,1,0,1,50–64,Male
UK,1.8555546822225433,0,1,0,0,65+,Female
UK,1.118044774532731,0,1,1,1,65+,Female
UK,1.0899985449300196,0,1,0,1,65+,Female
UK,0.9551215317080209,1,1,0,1,65+,Female
UK,0.26911088850500636,0,1,0,0,50–64,Male
UK,0.7348746218392443,0,1,0,1,65+,Female
UK,0.20057993616882333,0,1,0,1,65+,Female
UK,0.9205045070946137,0,1,0,0,65+,Female
UK,0.3072245890112744,1,1,0,0,50–64,Female
UK,0.8001476415221086,0,1,1,1,50–64,Male
UK,0.1840072446023428,1,1,0,0,65+,Male
UK,0.14581855202848176,0,1,0,0,30–49,Male
UK,0.31813663555015315,1,1,0,0,65+,Male
UK,0.8807052125682281,1,1,1,1,65+,Male
UK,0.36118729951471257,0,1,0,0,50–64,Male
UK,0.7460773539982669,0,1,0,0,50–64,Male
UK,0.14581855202848176,1,1,0,0,65+,Female
UK,0.14581855202848176,1,1,0,0,65+,Male
UK,0.3926809954327309,0,1,1,1,65+,Female
UK,0.18749815415125792,0,1,0,1,65+,Female
UK,0.14856608534132582,1,1,0,0,65+,Female
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,2.3580698984673076,0,1,0,0,50–64,Female
UK,0.8762056896958936,1,1,1,0,65+,Male
UK,0.2716111016027865,0,1,0,0,18–29,Female
UK,1.1324550344162332,1,1,1,1,65+,Female
UK,1.1487996548643846,0,1,0,0,65+,Male
UK,0.9205045070946137,1,1,0,0,65+,Female
UK,0.8797976222430929,0,0,0,0,65+,Male
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,1.1324550344162332,1,1,0,0,65+,Female
UK,0.14581855202848176,1,1,1,1,65+,Male
UK,0.8636715256266317,1,1,0,0,50–64,Female
UK,0.21286016269643038,0,1,0,0,18–29,Male
UK,1.118044774532731,0,1,0,0,65+,Female
UK,2.2537567174621356,1,1,0,0,65+,Female
UK,0.517347944207079,0,1,0,0,65+,Male
UK,1.2875653290956017,1,0,1,1,65+,Female
UK,0.3026123103160728,0,1,0,1,50–64,Female
UK,0.2860457376007084,1,1,1,1,65+,Male
UK,0.44646579312048795,0,1,0,1,50–64,Female
UK,0.8874989330324113,1,1,1,0,65+,Male
UK,1.3110268281556035,0,1,0,1,65+,Male
UK,0.24682599752994624,0,1,0,1,65+,Female
UK,1.7860141424051754,0,1,1,1,50–64,Female
UK,0.14581855202848176,0,1,0,1,50–64,Male
UK,1.013838980387469,0,1,0,0,50–64,Male
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,0.820866696016927,0,1,0,1,50–64,Male
UK,1.2875653290956017,0,1,0,0,65+,Female
UK,1.1324550344162332,1,1,0,1,65+,Female
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,0.44646579312048795,0,1,0,0,65+,Female
UK,0.24682599752994624,0,0,1,1,65+,Female
UK,0.8807052125682281,1,1,1,0,50–64,Male
UK,2.298711336726383,1,1,1,1,65+,Female
UK,0.2576655924867342,1,1,1,1,65+,Male
UK,0.2703946701540127,0,1,0,0,65+,Female
UK,0.8698666366576577,0,1,0,1,30–49,Female
UK,0.14581855202848176,1,1,0,1,65+,Male
UK,0.4217505667756178,0,1,0,0,65+,Female
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,1.8555546822225433,0,1,0,0,65+,Female
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,0.20335627266063785,0,0,0,1,65+,Male
UK,0.5567822863453052,0,1,0,0,65+,Male
UK,0.14581855202848176,1,1,0,0,65+,Male
UK,0.7213944422253574,1,1,0,0,65+,Male
UK,0.19252386082083195,0,1,0,1,50–64,Male
UK,0.42845060811484437,1,1,0,1,65+,Female
UK,0.4255574505890457,0,0,0,1,65+,Female
UK,0.14581855202848176,1,0,1,1,65+,Male
UK,0.19331020100235172,1,1,0,0,65+,Female
UK,0.18637887789965396,1,1,0,1,65+,Male
UK,0.6115654157320104,0,1,0,0,50–64,Female
UK,0.6810462907062309,0,1,0,1,65+,Male
UK,0.1806110214665205,1,1,0,0,65+,Male
UK,0.14581855202848176,1,1,0,0,65+,Male
UK,0.2347945701827365,0,1,0,1,65+,Female
UK,0.7530393983303996,1,1,1,1,65+,Male
UK,2.8095342897365763,0,1,0,1,50–64,Female
UK,1.1663389385733598,0,1,0,1,65+,Female
UK,0.5374991431752868,0,1,0,0,65+,Male
UK,1.5719077254858893,1,1,0,0,65+,Female
UK,1.1663389385733598,0,1,0,1,65+,Female
UK,1.8555546822225433,0,1,0,0,65+,Female
UK,1.6314288172484395,0,0,0,0,65+,Female
UK,0.20077184858460775,0,1,0,0,50–64,Male
UK,1.1736351273932628,0,1,0,1,30–49,Female
UK,1.759201200756024,0,1,0,0,50–64,Female
UK,0.9205045070946137,0,1,0,1,65+,Female
UK,0.1693309151038913,0,1,1,0,50–64,Male
UK,0.45606593576044513,0,1,0,1,65+,Male
UK,0.27065338044855003,1,1,0,0,65+,Male
UK,0.14581855202848176,0,1,0,1,65+,Female
UK,0.32129341972338,0,1,0,1,65+,Male
UK,0.820866696016927,0,1,0,1,65+,Male
UK,0.2729178665366616,0,1,0,1,65+,Female
UK,1.0834917636171824,0,1,0,0,65+,Male
UK,0.16544636633118123,1,0,1,1,65+,Male
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,1.118044774532731,0,1,0,1,65+,Female
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,1.641733392033854,1,1,0,0,65+,Male
UK,0.6561989799715591,1,1,0,0,65+,Male
UK,1.5719077254858893,1,1,0,0,65+,Female
UK,0.6702809467428712,1,1,1,1,65+,Female
UK,0.2516507315556884,0,1,0,0,65+,Female
UK,0.3191867360389802,1,1,0,1,50–64,Female
UK,1.1660479515430304,0,1,0,0,65+,Female
UK,0.38768420966770994,1,1,0,0,65+,Female
UK,0.3030013991836728,0,1,1,0,50–64,Male
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,0.6561989799715591,1,0,1,0,50–64,Male
UK,2.802487499503553,1,0,1,1,50–64,Female
UK,0.17357502038963254,1,0,0,0,65+,Male
UK,1.103105519779856,1,1,0,1,65+,Female
UK,0.14581855202848176,1,1,0,0,65+,Male
UK,0.2729178665366616,0,1,0,0,65+,Female
UK,1.8536424833922072,0,1,0,0,65+,Female
UK,0.19331020100235172,0,1,0,0,50–64,Female
UK,1.8418200540603566,0,1,0,0,30–49,Male
UK,2.435003989892749,0,1,0,1,65+,Female
UK,0.5333846380276648,0,0,0,0,50–64,Male
UK,0.28795823150766514,0,1,0,1,30–49,Male
UK,1.1660479515430304,0,1,0,1,65+,Female
UK,0.6327826011845019,0,1,0,1,65+,Female
UK,0.581752219330443,0,1,0,0,65+,Female
UK,0.7054792843134707,1,1,0,1,65+,Male
UK,0.1793914102920966,0,1,0,0,65+,Male
UK,0.14581855202848176,1,1,1,0,50–64,Male
UK,0.20335627266063785,0,1,0,0,65+,Male
UK,0.2372335882719472,1,1,0,0,50–64,Male
UK,0.43690068816497696,0,1,0,0,65+,Male
UK,0.8542260100693032,0,1,0,1,65+,Male
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,1.5199033863977285,1,1,0,1,65+,Female
UK,0.43761116239276604,1,1,1,1,65+,Female
UK,0.2899909190976252,0,1,0,0,65+,Female
UK,0.14581855202848176,0,1,1,1,50–64,Male
UK,0.14581855202848176,0,1,1,1,65+,Male
UK,0.195802257879146,0,NA,0,1,65+,Female
UK,0.44646579312048795,1,1,0,1,65+,Female
UK,1.123786198144178,1,1,0,1,65+,Female
UK,0.8807052125682281,0,1,1,0,50–64,Male
UK,0.6561989799715591,0,1,0,1,65+,Male
UK,0.3779591247647098,1,1,0,0,65+,Female
UK,0.41818769921416166,0,1,0,0,30–49,Male
UK,0.8001476415221086,0,1,0,0,50–64,Male
UK,2.1481794329448727,0,1,0,1,65+,Male
UK,1.5865760319452757,0,1,0,1,65+,Female
UK,0.26144904574722755,0,1,0,1,65+,Female
UK,1.1663389385733598,0,1,0,0,65+,Female
UK,0.14581855202848176,1,1,0,1,30–49,Male
UK,2.2537567174621356,1,1,1,0,65+,Female
UK,0.15149616710592564,0,1,0,0,65+,Male
UK,0.8636715256266317,0,1,0,0,50–64,Female
UK,1.0697045513916612,1,1,1,1,65+,Male
UK,0.6111194176710457,0,1,0,1,65+,Male
UK,0.17357502038963254,1,1,0,0,65+,Male
UK,0.9205045070946137,0,1,0,1,65+,Female
UK,1.1663389385733598,1,0,1,0,65+,Female
UK,0.2372335882719472,1,1,0,1,50–64,Male
UK,0.2001762201467386,0,1,0,1,65+,Male
UK,0.8762056896958936,0,1,0,1,65+,Male
UK,0.42845060811484437,0,1,0,0,65+,Female
UK,0.1652882205947684,1,1,1,1,65+,Female
UK,0.3006528372078263,1,1,0,0,65+,Male
UK,0.42845060811484437,0,1,0,0,65+,Female
UK,0.14581855202848176,1,1,1,0,50–64,Male
UK,0.24077026165491924,1,1,0,1,50–64,Male
UK,0.19349515782494722,1,1,0,0,65+,Male
UK,0.19331020100235172,0,1,0,1,65+,Female
UK,0.19252386082083195,0,1,0,1,50–64,Male
UK,0.4898731356875615,1,1,0,1,50–64,Female
UK,0.14581855202848176,0,1,0,1,65+,Male
UK,0.2729178665366616,0,1,0,0,65+,Female
UK,0.4255574505890457,1,1,1,1,50–64,Female
UK,1.123786198144178,0,1,0,0,50–64,Female
UK,1.0899985449300196,0,1,0,1,65+,Female
UK,0.32998558101610237,0,1,0,0,65+,Male
UK,0.22148297690625057,0,1,0,1,65+,Female
UK,0.5428747210342714,1,NA,0,0,65+,Female
UK,0.14581855202848176,0,1,0,1,50–64,Male
UK,0.2017900179614425,1,1,0,1,65+,Female
UK,0.20335627266063785,0,1,1,1,65+,Male
UK,0.20335627266063785,0,1,0,0,65+,Male
UK,0.9138255219047439,0,1,0,0,65+,Male
UK,0.24826491425161457,0,1,0,0,50–64,Male
UK,0.1571934195420874,1,1,0,0,65+,Male
UK,0.5343853339169216,0,1,1,1,65+,Female
UK,0.1840072446023428,1,1,0,1,65+,Male
UK,0.3216489281886105,0,1,0,0,65+,Female
UK,0.9138255219047439,0,1,0,0,65+,Male
UK,0.14581855202848176,1,1,0,1,65+,Female
UK,0.2019830881686024,0,1,0,0,65+,Male
UK,0.26911088850500636,1,1,NA,0,50–64,Male
UK,1.5865760319452757,1,1,0,1,65+,Female
UK,0.14581855202848176,0,1,0,0,65+,Male
UK,0.14581855202848176,0,1,0,0,65+,Male
UK,0.24077026165491924,NA,1,NA,0,65+,Male
UK,0.6315976454837952,1,1,0,0,65+,Male
UK,0.589928026556517,0,1,0,1,65+,Female
UK,2.6510467428139544,0,1,1,1,65+,Female
UK,0.3072245890112744,1,1,0,0,65+,Female
UK,0.3724302716060126,0,1,0,0,50–64,Male
UK,1.123786198144178,1,1,0,1,65+,Female
UK,0.14581855202848176,0,1,0,1,50–64,Male
UK,0.22148297690625057,1,1,0,1,65+,Female
UK,0.3724302716060126,1,1,1,0,50–64,Male
UK,0.5815776906662461,1,1,0,0,50–64,Female
UK,1.0697045513916612,1,1,0,0,65+,Male
UK,2.40015011479059,0,1,0,0,30–49,Male
UK,0.15149616710592564,0,1,1,1,65+,Male
UK,0.5815776906662461,0,1,0,0,50–64,Female
UK,1.123786198144178,1,1,0,0,65+,Female
UK,0.15149616710592564,0,1,0,1,50–64,Male
UK,0.5333846380276648,1,1,0,1,65+,Male
UK,0.7485236186389649,0,1,0,0,65+,Male
UK,0.7460773539982669,0,1,0,0,50–64,Male
UK,0.2516507315556884,1,1,1,1,65+,Female
UK,0.2760352516637532,1,1,0,0,50–64,Male
UK,0.27959301590011365,0,1,0,1,50–64,Male
UK,0.7074419790005271,1,1,1,1,65+,Female
UK,0.15149616710592564,0,1,0,1,65+,Male
UK,0.14581855202848176,1,1,1,1,50–64,Male
UK,0.15834231776817143,1,1,0,0,65+,Female
UK,0.14581855202848176,1,1,0,0,50–64,Male
UK,0.22726432702990298,0,1,0,0,30–49,Male
UK,1.0354055124954327,1,1,0,0,50–64,Male
UK,2.8095342897365763,0,1,0,1,65+,Male
UK,0.9548447396549528,1,1,0,1,30–49,Female
UK,1.0171830515169051,1,1,0,0,30–49,Male
UK,0.5578836678966188,0,1,0,0,30–49,Male
UK,0.2017900179614425,0,1,0,1,50–64,Female
UK,1.1256876082562308,1,1,0,1,65+,Female
UK,0.46559787437155703,1,1,1,0,18–29,Female
UK,0.14581855202848176,0,1,0,0,65+,Male
UK,0.3522229704039014,0,1,0,0,50–64,Female
UK,2.8095342897365763,0,1,0,0,65+,Male
UK,2.5246929590320786,0,1,0,0,65+,Male
UK,2.636683336648644,0,1,0,0,30–49,Male
UK,0.15149616710592564,0,1,1,0,65+,Male
UK,0.5040189585288242,1,1,0,0,30–49,Male
UK,1.4629420351786175,0,1,0,0,65+,Female
UK,0.27959301590011365,0,1,0,1,50–64,Male
UK,1.363799850392825,1,1,0,1,30–49,Male
UK,2.8095342897365763,1,1,0,1,18–29,Male
UK,0.5642325095019499,0,1,0,0,18–29,Female
UK,1.1538628942043323,0,1,0,1,30–49,Male
UK,2.0530399445429754,0,1,1,1,30–49,Female
UK,2.8095342897365763,1,1,0,1,18–29,Male
UK,2.54416832715388,0,0,0,0,65+,Male
UK,0.45334053611935293,0,1,1,1,50–64,Male
UK,0.3032383449286606,0,1,0,1,50–64,Male
UK,0.19480138721283796,1,1,1,1,65+,Female
UK,0.23782079136156373,1,1,0,0,65+,Female
UK,2.8095342897365763,0,1,0,0,50–64,Male
UK,1.0843094711332004,1,1,0,0,18–29,Female
UK,2.323330825975529,0,1,0,1,50–64,Male
UK,0.14581855202848176,1,1,1,0,65+,Male
UK,0.14581855202848176,0,1,0,0,65+,Male
UK,2.8095342897365763,0,1,0,0,30–49,Female
UK,0.5306595759475181,0,1,1,1,65+,Male
UK,2.0997200356470747,1,1,0,0,50–64,Male
UK,2.8095342897365763,0,1,0,0,30–49,Male
UK,0.14581855202848176,1,1,0,0,65+,Male
UK,2.3580698984673076,1,1,1,1,30–49,Female
UK,0.3512117183488592,1,1,0,0,18–29,Male
UK,2.8095342897365763,1,1,0,0,30–49,Male
UK,0.2380483353695327,0,1,0,1,65+,Male
UK,0.20335627266063785,0,1,0,0,65+,Male
UK,0.7913025225408629,1,1,0,0,50–64,Male
UK,2.14309935604405,1,1,1,1,30–49,Female
UK,0.27959301590011365,0,1,0,0,50–64,Male
UK,2.4310696308247834,0,1,0,1,30–49,Female
UK,1.4328389224645461,1,1,0,1,50–64,Female
UK,2.8095342897365763,1,1,0,0,30–49,Male
UK,1.1660479515430304,1,1,0,0,65+,Female
UK,0.517752555239692,0,1,0,1,18–29,Male
UK,1.1253377838320882,0,1,0,1,30–49,Female
UK,0.22726432702990298,1,1,0,0,50–64,Male
UK,2.8095342897365763,1,1,0,1,18–29,Female
UK,0.14581855202848176,0,1,1,0,50–64,Male
UK,0.14581855202848176,0,1,0,0,65+,Male
UK,0.517752555239692,1,1,0,0,18–29,Male
UK,0.7040667495134431,0,1,0,0,65+,Female
UK,2.14309935604405,1,1,1,1,30–49,Female
UK,1.4328389224645461,0,1,0,0,50–64,Female
UK,1.0908510184765927,1,1,1,0,18–29,Female
UK,1.8222937907544525,0,0,1,0,18–29,Male
UK,0.9112816553123453,0,1,0,0,30–49,Male
UK,0.69377827907317,0,1,0,0,18–29,Male
UK,2.8095342897365763,0,1,0,0,50–64,Female
UK,2.493622317122791,1,1,0,0,30–49,Female
UK,1.4328389224645461,0,1,0,0,50–64,Female
UK,0.14581855202848176,0,1,0,0,50–64,Male
UK,0.949413830966513,0,1,0,1,50–64,Female
UK,1.3630053581427375,1,1,0,0,30–49,Male
UK,1.5619352594295237,1,0,1,1,65+,Male
UK,0.4864020303897036,1,1,1,1,18–29,Female
UK,0.23782079136156373,1,1,0,0,65+,Female
UK,0.33334522726117977,1,0,1,1,30–49,Female
UK,1.4328389224645461,0,1,1,1,30–49,Female
UK,1.5789793071511735,0,1,0,1,18–29,Female
UK,2.8095342897365763,1,1,0,0,18–29,Male
UK,1.1110180895140682,1,1,1,1,30–49,Female
UK,0.9625551865531822,1,0,1,0,65+,Male
UK,1.4328389224645461,0,1,0,0,50–64,Female
UK,1.2374296951252604,1,1,1,0,18–29,Female
UK,0.8659368596226831,1,1,0,0,65+,Male
UK,2.14309935604405,1,1,0,1,30–49,Female
UK,2.8095342897365763,0,0,0,0,30–49,Male
UK,2.8095342897365763,0,1,0,0,30–49,Male
UK,0.17302120895595746,1,1,1,1,18–29,Male
UK,0.6800708811629749,0,1,0,0,50–64,Male
UK,0.65149227925923,0,1,0,0,50–64,Male
UK,1.7997657445879842,0,1,0,1,65+,Female
UK,2.8095342897365763,0,1,0,1,18–29,Male
UK,0.65149227925923,0,1,0,0,30–49,Male
UK,2.0739981635731026,1,1,0,1,30–49,Female
